EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionStatus,AttritionProbability,RiskCategory,ReasonCodes
EMP-0450,39,0,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,11,3,1,1,8,3,3,8,3,0,7,Stayed,0.31236272886283567,Medium,Frequent business travel; Income below workforce median
EMP-0451,31,0,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,0,10,2,4,6,5,0,5,Stayed,0.4714792257456778,Medium,Works overtime; Low environment satisfaction; No stock options
EMP-0452,42,0,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Yes,21,4,4,1,10,5,2,10,9,5,8,Stayed,0.4693107204234983,Medium,Works overtime; Low job satisfaction; Low work-life balance; Long period since promotion
EMP-0453,45,0,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,No,19,3,2,1,9,3,4,8,7,3,7,Stayed,0.01981585728188763,Low,Low job satisfaction; Income below workforce median
EMP-0454,26,1,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,3,2,1,8,2,2,7,7,1,0,Left,0.8479686048346007,High,Works overtime; Low environment satisfaction; Low work-life balance; Frequent business travel
EMP-0455,29,0,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,Stayed,0.16493413572550117,Low,Long distance from home; Income below workforce median
EMP-0456,33,0,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,Stayed,0.04873533834474604,Low,Low environment satisfaction
EMP-0457,31,0,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,Stayed,0.5150681111427026,Medium,Low work-life balance
EMP-0458,18,1,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,Left,0.9910577334275985,High,Works overtime; Low job satisfaction; Low environment satisfaction; Frequent business travel
EMP-0459,40,0,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,Stayed,0.1436849346248008,Low,Low job satisfaction; Long distance from home
EMP-0460,41,0,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,Stayed,0.11539571141406561,Low,Works overtime; Low environment satisfaction; No stock options
EMP-0461,26,0,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,Stayed,0.7198157503103456,High,Low environment satisfaction; Long distance from home; Income below workforce median
EMP-0462,35,0,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,Stayed,0.3640065775886019,Medium,Low environment satisfaction; No stock options; Income below workforce median
EMP-0463,34,0,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,No,12,3,4,0,10,3,3,10,7,5,7,Stayed,0.13153735089314,Low,Long period since promotion; Long distance from home; No stock options
EMP-0464,26,1,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,Left,0.9907174979442567,High,Works overtime; Low work-life balance; Long distance from home; No stock options
EMP-0465,37,0,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,17,3,4,0,12,3,4,6,5,1,2,Stayed,0.12694116085009463,Low,Low environment satisfaction; No stock options
EMP-0466,46,0,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,Stayed,0.21199487985405155,Low,Low environment satisfaction; Low work-life balance; Frequent business travel; Long distance from home
EMP-0467,41,0,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16595,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,Stayed,0.39156587368351753,Medium,Low job satisfaction; Low environment satisfaction; Long period since promotion
EMP-0468,37,0,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,Stayed,0.26834536874372045,Low,Low job satisfaction; Low environment satisfaction; Long period since promotion
EMP-0469,52,0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,Stayed,0.23297338527706532,Low,Works overtime; Low job satisfaction; Long period since promotion
EMP-0470,32,1,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,Left,0.08910803945554928,Low,No stock options; Income below workforce median
EMP-0471,24,0,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,Stayed,0.5017969512568634,Medium,Frequent business travel; Long distance from home; Income below workforce median
EMP-0472,38,0,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,Stayed,0.014023328972875037,Low,No prominent rule-based indicators
EMP-0473,37,0,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,Stayed,0.4689075638298617,Medium,Low job satisfaction; Low environment satisfaction; Low work-life balance; Long period since promotion
EMP-0474,49,0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,Stayed,0.013655924206629295,Low,Works overtime; Long distance from home
EMP-0475,24,0,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,Stayed,0.32349014453301655,Medium,Works overtime; Low environment satisfaction; Long distance from home; Income below workforce median
EMP-0476,26,0,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,Stayed,0.3586533300900208,Medium,Low job satisfaction; Low environment satisfaction; Long distance from home
EMP-0477,24,0,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,Stayed,0.4441616726659526,Medium,Low job satisfaction; Long distance from home; Income below workforce median
EMP-0478,50,0,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,Stayed,0.328191658972959,Medium,Low job satisfaction; Low environment satisfaction; Long period since promotion; Frequent business travel
EMP-0479,25,0,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,Stayed,0.5680069582550782,Medium,Low environment satisfaction; No stock options; Income below workforce median
EMP-0480,24,1,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,Left,0.7792165803924291,High,Works overtime; Low environment satisfaction; Frequent business travel; Income below workforce median
EMP-0481,30,1,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,Left,0.914647293145113,High,Low job satisfaction; Low environment satisfaction; Frequent business travel; Income below workforce median
EMP-0482,34,0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,Stayed,0.3090688722013699,Medium,Works overtime; Low environment satisfaction; Income below workforce median
EMP-0483,31,1,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,Left,0.6367578480466376,High,Low job satisfaction; Low environment satisfaction; Low work-life balance; No stock options
EMP-0484,35,0,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,Stayed,0.6388513988615062,High,Low environment satisfaction; Long distance from home; No stock options; Income below workforce median
EMP-0485,31,0,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,Stayed,0.05897672309317584,Low,Low environment satisfaction; Long period since promotion
EMP-0486,27,0,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,No,12,3,3,2,6,5,2,5,3,0,3,Stayed,0.13626652676526785,Low,Low environment satisfaction; Low work-life balance; Income below workforce median
EMP-0487,37,0,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,Stayed,0.47025778843506766,Medium,Works overtime; Low work-life balance
EMP-0488,20,0,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,Stayed,0.3896538746249157,Medium,Low job satisfaction; No stock options; Income below workforce median
EMP-0489,42,0,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,Stayed,0.024933934369738276,Low,Income below workforce median
EMP-0490,43,0,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,Stayed,0.09736142765322411,Low,Works overtime; Low environment satisfaction; Low work-life balance
EMP-0491,38,0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,Stayed,0.20685914155730706,Low,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-0492,43,0,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,Stayed,0.7172082866451863,High,Works overtime; Long period since promotion; Frequent business travel
EMP-0493,48,0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,Stayed,0.2542869742634035,Low,Low job satisfaction; Low work-life balance
EMP-0494,44,0,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,Stayed,0.40814895000682505,Medium,Low environment satisfaction; No stock options
EMP-0495,34,0,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,Stayed,0.5959437677051933,Medium,Works overtime; Income below workforce median
EMP-0496,27,1,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,Left,0.4178983661504529,Medium,Low job satisfaction; Income below workforce median
EMP-0497,21,0,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,Stayed,0.8182749782888774,High,Long distance from home; No stock options; Income below workforce median
EMP-0498,44,0,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,Stayed,0.05364345320069461,Low,Works overtime
EMP-0499,22,0,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,Stayed,0.27209511580581164,Low,Low environment satisfaction; No stock options; Income below workforce median
EMP-0500,33,0,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,Stayed,0.28115578638464356,Low,No stock options
EMP-0501,32,0,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,Stayed,0.5295924553431017,Medium,Works overtime; Low environment satisfaction; Low work-life balance
EMP-0502,30,0,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,Stayed,0.4341660380865104,Medium,Frequent business travel; Income below workforce median
EMP-0503,53,0,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,Stayed,0.2105962593246334,Low,Low job satisfaction; Long period since promotion; No stock options
EMP-0504,34,0,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,Stayed,0.04649710449388314,Low,Low environment satisfaction; Low work-life balance; Long period since promotion; Income below workforce median
EMP-0505,45,1,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,Left,0.7115781452307601,High,Low job satisfaction; Low environment satisfaction; Frequent business travel; Long distance from home
EMP-0506,26,0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,Stayed,0.598443937488502,Medium,Works overtime; Income below workforce median
EMP-0507,37,0,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,Stayed,0.054258877990594985,Low,Long period since promotion
EMP-0508,29,0,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,Stayed,0.37775938346759314,Medium,Low environment satisfaction; Low work-life balance
EMP-0509,35,0,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,Stayed,0.3436470757059745,Medium,Low environment satisfaction; Long period since promotion; No stock options
EMP-0510,33,0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,Stayed,0.05386174382143944,Low,Low work-life balance; Long period since promotion; Frequent business travel
EMP-0511,54,0,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,Stayed,0.276951837520945,Low,Low job satisfaction; Long period since promotion; Long distance from home
EMP-0512,36,0,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,Stayed,0.46277412233225074,Medium,Works overtime; Low job satisfaction; Low environment satisfaction
EMP-0513,27,0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,Stayed,0.24747972317560973,Low,Low environment satisfaction; No stock options; Income below workforce median
EMP-0514,20,1,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,Left,0.42745482495109616,Medium,Works overtime; No stock options; Income below workforce median
EMP-0515,33,1,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,Left,0.8965215284985424,High,Works overtime; Low job satisfaction; Low environment satisfaction; Long period since promotion
EMP-0516,35,0,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,Stayed,0.10855568445742517,Low,Income below workforce median
EMP-0517,23,0,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,Stayed,0.23856782659848905,Low,Low job satisfaction; Low environment satisfaction; Income below workforce median
EMP-0518,25,0,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,Stayed,0.1420105116497679,Low,Low job satisfaction; Income below workforce median
EMP-0519,38,0,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,Stayed,0.21732247990848688,Low,No stock options; Income below workforce median
EMP-0520,29,0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,Stayed,0.06367273196460402,Low,Low environment satisfaction; Frequent business travel; Income below workforce median
EMP-0521,48,0,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,Stayed,0.1618001232368626,Low,Low job satisfaction; Low environment satisfaction; No stock options
EMP-0522,27,0,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,Stayed,0.2141222545969077,Low,Works overtime; Frequent business travel; Income below workforce median
EMP-0523,37,0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,Stayed,0.10232512007891024,Low,No stock options; Income below workforce median
EMP-0524,50,0,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Stayed,0.0884114723886836,Low,Works overtime; Long distance from home; Income below workforce median
EMP-0525,34,0,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,Stayed,0.14188576408951348,Low,Low job satisfaction; Long period since promotion; No stock options
EMP-0526,24,1,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,Left,0.9157441428530827,High,Low environment satisfaction; No stock options; Income below workforce median
EMP-0527,39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Stayed,0.24244994525365282,Low,Long period since promotion; No stock options; Income below workforce median
EMP-0528,32,0,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,Stayed,0.08327169552092853,Low,Low work-life balance; No stock options
